qvalues
1.3555088
1.1985818
1.0850874
1.0028574
0.9179234
0.8251893
0.737554
0.6853132
0.6026612
0.5352665
0.4901809
0.50531256
0.49596986
0.49799597
0.4994117
0.4926598
0.49250755
0.45530665
0.4869106
0.5340354
0.56832796
0.5858079
0.6011932
0.61469895
0.6257147
0.6324515
0.6413699
0.6465047
0.6500297
0.6384977
0.6420505
0.6315888
0.60961145
0.5824973
0.56430393
0.5919572
0.5989419
0.59307534
0.5760575
0.52693546
0.5233181
0.52740747
0.52942884
0.517663
0.48409814
0.44021195
0.43855444
0.410427
0.38567254
0.3366833
0.34296733
0.30693862
0.26626724
0.2576925
0.22179766
0.176952
0.18288127
0.1893671
0.2054352
0.20858528
0.2049929
0.2057646
0.2060208
0.17345032
0.16841513
0.14659776
0.13691245
0.09560399
0.054390054
0.040890686
0.008625878
-0.0047774017
-0.012298352
-0.030428456
-0.042179026
-0.09083762
-0.09484315
-0.10881471
-0.12507626
-0.17897156
-0.21642698
-0.21751909
-0.22037333
-0.22773618
-0.24505498
-0.2611967
-0.27849075
-0.28640777
-0.33422172
-0.3493454
-0.36966026
-0.3878009
-0.4028708
-0.41531894
-0.4277497
-0.43847668
-0.46185467
-0.48530862
-0.50485414
-0.54013276
-0.5526368
-0.5913679
-0.59405094
-0.6415381
-0.661261
-0.6788458
-0.6668522
-0.6997565
-0.74993527
-0.79669267
-0.8277299
-0.8758784
-0.904581
-0.94933486
-1.0050873
-1.0384368
-1.0980957
-1.1322194
-1.1837782
-1.2342525
-1.2797859
-1.3022054
-1.3181221
-1.3503846
-1.4007804
-1.4237882
-1.4962052
-1.527894
-1.5423442
-1.6232193
-1.6766893
-1.7081325
-1.7565191
-1.7857431
-1.8288863
-1.88317
-1.8881425
-1.8921597
-1.9218782
-1.9278812
-1.9448404
-1.9471282
-1.9666682
-2.005116
-2.05849
-2.0639212
-2.110866
-2.106
-2.1381679
-2.1659584
-2.2118917
-2.2595205
-2.3170462
-2.3318837
-2.3357353
-2.3616433
-2.3731136
-2.408725
-2.4246776
-2.4378157
-2.422982
-2.4894774
-2.5239952
-2.547906
-2.5760267
-2.61406
-2.6512914
-2.657041
-2.7506943
-2.8009207
-2.850672
-2.9095392
-2.9379673
-2.9462988
-2.9418304
-2.928078
-2.9023306
-2.8997788
-2.8775148
-2.8564374
-2.836492
-2.8476944
-2.7854307
-2.750573
-2.7326715
-2.6974397
-2.6502051
-2.6210592
-2.5650282
-2.5295439
-2.4891803
-2.532029
-2.4994853
-2.517377
-2.5401523
-2.509668
-2.5046837
-2.4831393
-2.4736087
-2.492151
-2.4976933
-2.5214455
-2.537723
-2.5473812
-2.603717
-2.5858483
-2.61788
-2.6957142
-2.715703
-2.7600863
-2.784895
-2.821485
-2.8660104
-2.9147136
-2.9398346
-2.8861592
-2.8586793
-2.8535101
-2.8504195
-2.8610651
-2.863301
-2.8579414
-2.8446784
-2.8720407
-2.8802626
-2.8888738
-2.9017508
-2.9184344
-2.9195883
-2.9175727
-2.9042525
-2.9063408
-2.8950906
-2.8765712
-2.9063284
-2.8206134
-2.7842448
-2.7847455
-2.694752
-2.6848404
-2.6045516
-2.6097157
-2.519349
-2.53885
-2.4828656
-2.4457514
-2.4564483
-2.3971646
-2.4050596
-2.4187834
-2.3731694
-2.2992234
-2.256138
-2.2580366
-2.190106
-2.1846795
-2.1989887
-2.1037967
-2.1016123
-2.1179042
-2.1539216
-2.1230624
-2.109831
-2.1168165
-2.139981
-2.1398547
-2.1371849
-2.1148627
-2.0257263
-1.9848273
-1.9902145
-1.9002775
-1.8729384
-1.8995209
-1.924502
-1.8817385
-1.899016
-1.8078398
-1.783348
-1.7466378
-1.7024188
-1.6839522
-1.6615372
-1.5748032
-1.4938786
-1.4557682
-1.3844886
-1.3372419
-1.2896167
-1.2451279
-1.1849059
-1.2282909
-1.1681936
-1.107058
-1.0728004
-1.0278805
-1.0103792
-1.0068803
-1.0171103
-0.9767389
-1.0021398
-1.0230601
-1.0399177
-1.0961361
-1.0497639
-1.086345
-1.0351269
-1.0183935
-1.0647762
-1.059536
-1.0298247
-0.9948386
-0.9972477
-1.0219126
-1.0029978
-0.9845258
-0.99889773
-1.0240215
-1.0334512
-1.0264621
-1.0336189
-1.0392724
-1.0525465
-1.0728877
-1.0503774
-1.0408854
-1.0028989
-0.99418926
-1.0416632
-1.0452822
-1.0467294
-1.00382
-1.0463009
-1.0125273
-1.0386714
-0.9885006
-1.0102012
-1.0611744
-1.0388631
-1.0453569
-1.0651612
-1.0989794
-1.1127472
-1.1188979
-1.1474612
-1.1845397
-1.1889412
-1.245874
-1.2121239
-1.218521
-1.2215894
-1.2763468
-1.2974206
-1.3085705
-1.2867457
-1.3211566
-1.3463532
-1.3386018
-1.3486086
-1.3575152
-1.4008398
-1.3921038
-1.4179592
-1.4390767
-1.4964491
-1.5362766
-1.5616779
-1.5275266
-1.5543493
-1.5761145
-1.5909052
-1.6498843
-1.6092805
-1.6149893
-1.683876
-1.6896206
-1.6563022
-1.6773719
-1.7434938
-1.7536231
-1.7069768
-1.7496127
-1.7259068
-1.7367568
-1.742942
-1.7435901
-1.7429549
-1.7384484
-1.8019154
-1.790877
-1.779685
-1.8327096
-1.7400788
-1.7844297
-1.7186993
-1.7987057
-1.8182944
-1.8047305
-1.768496
-1.8299632
-1.7668668
-1.8031147
-1.740254
-1.7294445
-1.7333543
-1.7886792
-1.7496489
-1.8334788
-1.8132277
-1.7561274
-1.8026369
-1.740536
-1.7284122
-1.7323484
-1.7854269
-1.7256483
-1.7172573
-1.7054038
-1.7652825
-1.7120653
-1.7093605
-1.7019212
-1.7091496
-1.71266
-1.7112172
-1.7797462
-1.8246154
-1.8439988
-1.8584377
-1.8665621
-1.8707825
-1.8412812
-1.9423887
-1.9009011
-1.9829326
-2.0269053
-1.9900727
-2.0182288
-2.123678
-2.1312382
-2.101881
-2.137214
-2.1770833
-2.1975255
-2.3280547
-2.3420439
-2.3643436
-2.4032388
-2.43505
-2.470192
-2.5119023
-2.5714087
-2.6062636
-2.6618614
-2.6790462
-2.6617632
-2.6171134
-2.6191027
-2.6131258
-2.5984187
-2.576847
-2.5790741
-2.5948622
-2.5815446
-2.5654404
-2.5273905
-2.4579077
-2.4188519
-2.3907304
-2.3780615
-2.3682547
-2.3182938
-2.2177453
-2.182957
-2.2150571
-2.10501
-2.145393
-2.0661945
-2.0396304
-2.0540743
-2.1663113
-2.1377308
-2.1222582
-2.0926833
-2.0961478
-2.1261926
-2.0954545
-2.0917618
-2.1833434
-2.1019652
